y_act,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T2,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T3,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T4,T40,T41,T42,T43,T44,T45,T46,T47,T5,T6,T7,T8,T9,TInf,vf,vsa,gsa,pld,lcd
69.06744344,0.004088992,0.005913477,0.006267641,0.0070189,0.006954506,0.007501851,0.008392629,0.008478487,0.009562446,0.009830752,0.004969037,0.008070661,0.005162218,0.005183683,0.005849083,0.006224712,0.004936841,0.005709564,0.005956406,0.006020799,0.007319403,0.007576977,0.008199448,0.007405261,0.007866748,0.007898945,0.008843384,0.009229746,0.010034665,0.011247411,0.01152645,0.012578211,0.012449424,0.008843384,0.013468989,0.015014435,0.017064297,0.018309239,0.023074364,0.027152624,0.040149393,0.287839274,0.007255009,0.005902744,0.007845284,0.007995535,0.006095925,0.259720747,0.91,1110,5662,42.7,44
87.34051265,0.002745536,0.005699405,0.006041667,0.006666667,0.00702381,0.007775298,0.008177083,0.008511905,0.008854167,0.009434524,0.004709821,0.004129464,0.00499256,0.004672619,0.005,0.005044643,0.005327381,0.005811012,0.005669643,0.005766369,0.006168155,0.006354167,0.004360119,0.006860119,0.00719494,0.007321429,0.008154762,0.008816964,0.009174107,0.010223214,0.011703869,0.01296875,0.014025298,0.005729167,0.016056548,0.01875,0.022566964,0.02796875,0.035215774,0.047537202,0.07031994,0.297916667,0.005870536,0.004709821,0.005855655,0.007083333,0.005394345,0.193645833,0.95,920,6201,35.9,38.2
35.61045573,0.001067708,0.004661458,0.005538194,0.006223958,0.007213542,0.007751736,0.007881944,0.008706597,0.009331597,0.009609375,0.005130208,0.003602431,0.005321181,0.004904514,0.0053125,0.005208333,0.005269097,0.005590278,0.005598958,0.006067708,0.00625,0.006284722,0.003359375,0.006440972,0.007204861,0.007795139,0.007934028,0.009010417,0.009661458,0.01109375,0.011692708,0.012326389,0.014366319,0.004088542,0.016501736,0.019331597,0.021770833,0.027074653,0.033888889,0.047022569,0.072552083,0.326684028,0.003671875,0.003758681,0.004444444,0.005,0.004401042,0.176397569,0.95,918,6568,37.8,39.1
136.3789748,0.013268849,0.009424603,0.009817295,0.011842758,0.011450066,0.011904762,0.010168651,0.011594742,0.01120205,0.010954034,0.005063657,0.011222718,0.006097057,0.006613757,0.006841104,0.007481812,0.007461144,0.007109788,0.008308532,0.007068452,0.009155919,0.007750496,0.010023975,0.008721892,0.009238591,0.009507275,0.009672619,0.010809358,0.01213211,0.012256118,0.013909557,0.017836475,0.016803075,0.011264054,0.019696594,0.022362765,0.024925595,0.034246858,0.029989253,0.033874835,0.036871693,0.060557209,0.009755291,0.008907903,0.009238591,0.010437335,0.008287864,0.346870866,0.89,1351,4511,21.7,23.7
99.57903782,0.00752457,0.006279904,0.006287987,0.007257856,0.007096211,0.008130738,0.008268137,0.008348959,0.00885814,0.010005819,0.005431269,0.008801565,0.00522113,0.005633325,0.005980861,0.005932368,0.005625242,0.005843463,0.006134424,0.006199082,0.006570865,0.006530454,0.007459912,0.006910319,0.007613475,0.008284301,0.009044032,0.008769236,0.009634036,0.010434178,0.012850769,0.013650912,0.015380512,0.007467994,0.01648778,0.019090263,0.023826458,0.028287857,0.032207746,0.046480991,0.065353032,0.238313074,0.007039635,0.005997026,0.007241691,0.008033751,0.006417302,0.225761347,0.94,1023,5698,31.6,33.9
13.0135307,5.62E-04,0.004113666,0.005142082,0.005149376,0.006316373,0.00590063,0.006454954,0.008037694,0.007497958,0.009751721,0.004543996,0.00115241,0.006068386,0.004967032,0.005032676,0.006243436,0.005747462,0.005433831,0.005404656,0.005864162,0.006746703,0.006899872,0.002195414,0.007964757,0.007322908,0.007264558,0.008241919,0.009000467,0.009160929,0.012545221,0.012421228,0.013828918,0.015207434,0.002975843,0.01531684,0.022617867,0.021472751,0.030217937,0.037898238,0.054403956,0.083841463,0.324352316,0.002662213,0.002844556,0.004420002,0.004310596,0.003894854,0.160586124,0.96,862,6873,30.9,35.7
20.79242028,0.001336825,0.003302744,0.003522927,0.004187407,0.00449409,0.00547705,0.005956734,0.006275213,0.006719511,0.00716774,0.003503267,0.001844032,0.003821746,0.003802087,0.003719518,0.003566177,0.003904315,0.003975088,0.004026202,0.004419386,0.004694614,0.004977706,0.00188335,0.005536027,0.005720824,0.005650051,0.006503259,0.007191331,0.007427241,0.008331564,0.009365637,0.010800758,0.01230272,0.002559626,0.014343344,0.016513718,0.01899864,0.024007801,0.031033995,0.042735144,0.068929046,0.462250427,0.002826991,0.002764082,0.003161197,0.004179543,0.003039311,0.127249994,0.97,655,6907,43.2,46.1
36.44851909,0.001019814,0.004455614,0.005226544,0.00590035,0.006270639,0.006920163,0.007175117,0.007842852,0.007757867,0.008085664,0.004467754,0.002349213,0.004437403,0.004813763,0.004862325,0.005123349,0.005159771,0.005293318,0.005232615,0.005445076,0.005839646,0.006458819,0.002598096,0.006222077,0.006537733,0.006883741,0.00743614,0.007879274,0.008710907,0.010252768,0.010750534,0.012116356,0.013409334,0.003338675,0.016062063,0.018447698,0.02190778,0.026333042,0.033222854,0.046401515,0.073183761,0.363812403,0.00419459,0.003830371,0.004674145,0.005414724,0.00400034,0.162241404,0.96,839,7678,33.7,36.5
145.0982807,0.001503218,0.004276762,0.005165989,0.006319868,0.007177337,0.007897188,0.009252202,0.010395495,0.011242378,0.009728574,0.005547087,0.002741785,0.007505505,0.007621951,0.007134993,0.00674331,0.006891514,0.006722138,0.006436314,0.006182249,0.00770664,0.007823086,0.003683943,0.009919123,0.008744072,0.008998137,0.009093411,0.00938982,0.01121062,0.013613652,0.013783028,0.014026507,0.016344851,0.004403794,0.019404217,0.022685891,0.026750932,0.033250762,0.043667429,0.061039126,0.101774221,0.181148374,0.00532478,0.004287348,0.00486958,0.006086975,0.004340278,0.210143547,0.94,1196,6851,21,33.6
146.5406605,0.003142055,0.005371901,0.006151567,0.005933261,0.00689225,0.007695306,0.008365819,0.010299392,0.010104475,0.009847185,0.004662404,0.005878684,0.005044441,0.005161391,0.005301731,0.005590207,0.005231561,0.006369874,0.0060736,0.006549197,0.006861063,0.007258693,0.005941057,0.007788866,0.008599719,0.009504132,0.009012942,0.009831592,0.010431935,0.010923125,0.012903477,0.01439264,0.015624513,0.005894277,0.018290971,0.020014034,0.023896772,0.030991736,0.038289412,0.054958678,0.081077499,0.247013878,0.005629191,0.004755964,0.005878684,0.005847497,0.005044441,0.193676906,0.95,1009,6000,21.4,34.7
9.733561693,0.00178,0.00372,0.00726,0.00681,0.00707,0.00745,0.00806,0.00914,0.01264,0.01117,0.00524,0.00182,0.00512,0.00638,0.00568,0.00522,0.00558,0.0075,0.00706,0.00744,0.00713,0.00685,0.00176,0.00742,0.00848,0.01036,0.01056,0.00986,0.01159,0.01068,0.01279,0.01679,0.01514,0.00178,0.01972,0.02038,0.02667,0.0313,0.04275,0.05989,0.09705,0.24059,0.00203,0.0023,0.00285,0.00481,0.00351,0.18282,0.95,1027,6740,20.4,34.3
8.755947406,8.43E-04,0.006216922,0.007232759,0.006064546,0.005983279,0.006582623,0.008878414,0.009802826,0.011651649,0.012342418,0.007618777,6.30E-04,0.005129976,0.004469682,0.005709003,0.004520474,0.006958483,0.008004795,0.007923528,0.007689885,0.007984478,0.007710202,0.001625339,0.007456243,0.006938166,0.007821944,0.012403369,0.011946242,0.011753233,0.012504952,0.01557278,0.012545586,0.01800063,0.002702126,0.02042848,0.021698276,0.027122845,0.032435672,0.045539968,0.060919739,0.100679595,0.222326063,0.001737081,0.002610701,0.003392895,0.002549751,0.003159253,0.184181388,0.95,1046,6740,21.2,33.1
133.6710847,0.015018262,0.010606282,0.012885318,0.012534697,0.012739226,0.011395179,0.011453616,0.011044558,0.013177502,0.012359386,0.006223521,0.014054054,0.006574142,0.00715851,0.008210373,0.008298028,0.00806428,0.008239591,0.010489408,0.011599708,0.010430972,0.011395179,0.011541271,0.010840029,0.011395179,0.012593134,0.012447042,0.013411249,0.015661066,0.017969321,0.023316289,0.022731921,0.019488678,0.012710007,0.026939372,0.039503287,0.030357925,0.013265157,0.012797663,0.011979547,0.008648649,0.003214025,0.009788167,0.009057706,0.009437546,0.012768444,0.00917458,0.385010957,0.86,1512,4234,12.2,18.3
144.9317333,0.005782106,0.006830324,0.007303713,0.007912355,0.007912355,0.008419558,0.010042605,0.010651248,0.01057235,0.011023196,0.006931764,0.009287437,0.005973716,0.006548545,0.006424562,0.006379477,0.006413291,0.006323122,0.007044476,0.006728883,0.006616172,0.007089561,0.007720746,0.007968711,0.008205406,0.008273033,0.009873538,0.011417687,0.012217939,0.013063276,0.013209801,0.014224206,0.017357589,0.007833457,0.018890467,0.023049525,0.028583666,0.031818489,0.041883637,0.056896824,0.082369649,0.146040441,0.007585492,0.006773968,0.007529136,0.009005658,0.006447104,0.23354974,0.94,1180,6383,19.8,25.8
124.8026727,0.014290634,0.013200184,0.01474977,0.015897612,0.014061065,0.016127181,0.015955005,0.016127181,0.017447199,0.016758494,0.009412305,0.011076676,0.00901056,0.009354913,0.008608815,0.011421028,0.010674931,0.010789715,0.010273186,0.009986226,0.008436639,0.010961892,0.011134068,0.01119146,0.011363636,0.010215794,0.011478421,0.011019284,0.013142792,0.012798439,0.01119146,0.011650597,0.012741047,0.012741047,0.012970615,0.013716713,0.017963728,0.0021809,2.30E-04,6.31E-04,6.31E-04,2.30E-04,0.013085399,0.015897612,0.018078512,0.020948118,0.014577594,0.453569789,0.83,1814,3995,13.1,14.4
29.49586293,0.00207336,0.00366906,0.003700554,0.00473461,0.00521227,0.005994373,0.006676745,0.007616318,0.007973251,0.008162216,0.004141471,0.003390863,0.003915764,0.004083732,0.004046989,0.004456412,0.004251701,0.005280507,0.0047871,0.004976064,0.005453725,0.005506215,0.003322625,0.005842152,0.006550768,0.007443101,0.007259385,0.007548081,0.008445662,0.00904405,0.010886453,0.012933568,0.013878391,0.004314689,0.016292937,0.017169522,0.020828084,0.027105904,0.033310238,0.049508692,0.075769505,0.392085538,0.004209709,0.003543084,0.003553582,0.003900017,0.002955194,0.142195767,0.96,772,7586,27.4,43.1
137.8971525,0.006261087,0.008687259,0.008635083,0.010461233,0.011139518,0.013148283,0.014765731,0.015678806,0.014478764,0.014296149,0.007539393,0.012522175,0.007278514,0.006652405,0.007513305,0.007591568,0.008322029,0.008974225,0.009626422,0.007800271,0.009104665,0.009600334,0.009626422,0.010930815,0.010930815,0.013200459,0.016904936,0.014870082,0.016070124,0.015130961,0.01831368,0.024105186,0.027366169,0.008817698,0.033731608,0.03566211,0.022487739,0.027366169,0.026479182,0.023479078,0.024235626,0.024392153,0.010148179,0.007826359,0.010096003,0.010930815,0.007904623,0.328915788,0.9,1462,4345,14.6,24.1
128.2294839,0.019503857,0.01227209,0.012973352,0.013323983,0.013674614,0.013411641,0.014069074,0.014025245,0.016260519,0.017531557,0.009598527,0.020643408,0.008415147,0.008853436,0.008765778,0.010124474,0.00990533,0.009291725,0.011526999,0.012535063,0.014901823,0.01542777,0.016172861,0.015120968,0.015340112,0.015252454,0.011746143,0.011702314,0.010080645,0.008415147,0.009247896,0.009686185,0.009160238,0.014332048,0.009160238,0.008546634,0.009160238,0.008415147,0.006574334,0.003374825,5.26E-04,3.94E-04,0.014025245,0.013499299,0.014551192,0.019328541,0.013499299,0.445652174,0.85,1746,3879,10,17.4
133.6885672,0.010201613,0.014233871,0.013104839,0.012822581,0.015362903,0.016008065,0.013225806,0.011975806,0.014596774,0.019274194,0.006814516,0.016814516,0.006129032,0.008629032,0.008830645,0.008709677,0.013870968,0.013508065,0.01016129,0.010443548,0.015483871,0.014959677,0.019395161,0.015120968,0.010282258,0.014153226,0.01141129,0.013064516,0.010967742,0.012741935,0.015846774,0.014274194,0.010927419,0.016209677,0.016370968,0.012701613,0.014758065,0.013830645,0.013064516,0.012056452,0.007741935,0.003427419,0.013387097,0.015604839,0.012862903,0.011935484,0.011935484,0.400766129,0.88,1645,4114,11.9,21.5
130.6520143,0.019269269,0.010035035,0.00995996,0.01026026,0.009834835,0.010885886,0.011011011,0.012587588,0.012937938,0.015890891,0.008308308,0.015765766,0.008408408,0.008733734,0.009184184,0.008983984,0.010085085,0.010485485,0.01041041,0.010585586,0.012137137,0.014089089,0.011211211,0.013113113,0.015015015,0.013488488,0.016166166,0.015415415,0.017392392,0.01493994,0.013438438,0.013413413,0.013438438,0.012612613,0.016466466,0.013788789,0.013113113,0.013263263,0.013538539,0.013763764,0.013313313,0.012037037,0.012162162,0.010435435,0.011586587,0.013688689,0.009059059,0.414289289,0.85,1630,4046,11.5,20.1
142.6604159,9.39E-05,0.007091643,0.010285231,0.010613983,0.009205047,0.010551364,0.009784276,0.012570838,0.014699897,0.015654842,0.008265757,0.001142803,0.007326466,0.007342121,0.007232537,0.007029024,0.007201227,0.00691944,0.006731582,0.007169918,0.007999624,0.00889195,0.002066439,0.009298976,0.010520054,0.012492564,0.012210777,0.012257741,0.01289959,0.012790006,0.015498294,0.015012994,0.022135947,0.00297442,0.023106547,0.028194371,0.029900748,0.040514731,0.052271518,0.077256645,0.082626256,0.082516672,0.003365791,0.003913711,0.00443032,0.007232537,0.006042769,0.234666082,0.93,1255,6977,15.4,27.8
135.0264069,0.009464555,0.008220211,0.008276772,0.009370287,0.010199849,0.010803167,0.01004902,0.011029412,0.010859729,0.012481146,0.006598793,0.010539216,0.006636501,0.006447964,0.007484917,0.007239819,0.006975867,0.006919306,0.007993967,0.008503017,0.008408748,0.01025641,0.00918175,0.009766214,0.010746606,0.011199095,0.012424585,0.01234917,0.014064857,0.014705882,0.016308446,0.019155354,0.020946456,0.009426848,0.026772247,0.029638009,0.034483409,0.038668929,0.033503017,0.029920814,0.027714932,0.040573152,0.009276018,0.007824284,0.009822775,0.011085973,0.007428356,0.338254148,0.88,1407,4692,13.2,24.2
135.8581931,0.007811681,0.009253434,0.009646639,0.010118486,0.011193247,0.01213694,0.012425291,0.012818496,0.015282584,0.015099088,0.00773304,0.009305861,0.008047604,0.00802139,0.006999056,0.008152459,0.009043724,0.008545664,0.009699067,0.009672853,0.010537905,0.010564119,0.009672853,0.010800042,0.011324316,0.013133061,0.01405054,0.017117542,0.016593268,0.018323372,0.020918528,0.024431163,0.025872916,0.010118486,0.028572926,0.030486526,0.029359337,0.024300094,0.021967076,0.022150571,0.022255426,0.021180665,0.010328195,0.008335955,0.009358289,0.01093111,0.007968963,0.338340149,0.89,1562,4764,11.8,22.7
22.19717228,5.79E-04,0.006271086,0.008666203,0.009181282,0.008640449,0.008305648,0.009541837,0.012284633,0.011009812,0.013289037,0.006554379,0.001583868,0.006348348,0.00629684,0.006399856,0.006670272,0.006747534,0.007043704,0.006489995,0.006889181,0.006863427,0.008009477,0.00208607,0.007777692,0.008627572,0.009541837,0.011550645,0.012387648,0.01272245,0.011344614,0.013598084,0.014216179,0.018787504,0.002910196,0.021388653,0.024685158,0.029063329,0.034523166,0.048765098,0.063122924,0.104548147,0.156171933,0.003193489,0.00361843,0.003824461,0.005884777,0.005768884,0.206224729,0.94,1126,7234,17.4,30.7
48.22462074,0.002437943,0.004866652,0.004848183,0.00579935,0.006528886,0.007618573,0.00880984,0.008902187,0.010315086,0.009936466,0.004802009,0.004109412,0.004949764,0.004949764,0.006242612,0.006196439,0.007046025,0.006944444,0.00705526,0.006445774,0.006565824,0.006353428,0.003352172,0.006722813,0.007904846,0.008625148,0.01032432,0.010268913,0.00982565,0.009465499,0.013316342,0.014858525,0.015320257,0.003730792,0.018192228,0.021128842,0.026632683,0.030049498,0.041925236,0.057300901,0.091330526,0.237930334,0.005125222,0.005383791,0.004838948,0.006833629,0.004838948,0.193050015,0.95,1042,7475,18.1,34.8
5.693019827,0,0.004057216,0.004925272,0.006519852,0.005925423,0.007897418,0.007878548,0.009274985,0.009803367,0.010294007,0.005472524,9.53E-04,0.0059726,0.005982035,0.006199049,0.006076389,0.005510266,0.00586881,0.006406627,0.006661383,0.007180329,0.007397343,0.001622886,0.007293554,0.007916289,0.008378623,0.009180631,0.009237243,0.010529891,0.011945199,0.012888738,0.013181235,0.014832428,0.001953125,0.018285779,0.020871075,0.026409647,0.030608394,0.041732714,0.060141153,0.096835371,0.273503548,0.00267965,0.00255699,0.002651344,0.003679801,0.003302385,0.171525891,0.95,960,6486,18.6,35.6
110.9432876,0.026549509,0.012518896,0.014125094,0.014833711,0.014975435,0.016109221,0.015684051,0.015920257,0.01691232,0.016345427,0.008219955,0.026691232,0.007747543,0.008078231,0.007558579,0.005857899,0.006613757,0.005385488,0.005716175,0.004913076,0.004393424,0.003968254,0.021825397,0.004582389,0.004393424,0.003968254,0.004487906,0.003921013,0.004062736,0.003873772,0.004676871,0.003826531,0.003637566,0.020880574,0.002834467,5.20E-04,6.61E-04,3.31E-04,5.20E-04,4.25E-04,2.36E-04,5.20E-04,0.019085412,0.01771542,0.018660242,0.019605064,0.010298564,0.565334467,0.76,1804,2986,8.1,13.4
81.89815728,0.004162679,0.00585327,0.006220096,0.006658692,0.007248804,0.007998405,0.008429027,0.009338118,0.00960925,0.009385965,0.004816587,0.005063796,0.005175439,0.00539075,0.005223285,0.005829346,0.006236045,0.006132376,0.006826156,0.006419458,0.007113238,0.007161085,0.004585327,0.007304625,0.007703349,0.008086124,0.009425837,0.009848485,0.010247209,0.011818182,0.011834131,0.014082935,0.016204147,0.006547049,0.017990431,0.019784689,0.022807018,0.025789474,0.030893142,0.034880383,0.047583732,0.295087719,0.006698565,0.006188198,0.006714514,0.007862839,0.005566188,0.208173844,0.94,1021,6415,44.6,47.5
141.392951,0.005788002,0.009491343,0.009785648,0.010766665,0.010619512,0.011649581,0.011992937,0.012287242,0.012851327,0.012900378,0.006548291,0.005738951,0.006793545,0.007136901,0.007284054,0.006646392,0.007897189,0.008019817,0.008387698,0.009761122,0.009540393,0.010030902,0.007529308,0.009834699,0.011306225,0.011698631,0.0127287,0.013611615,0.016186786,0.017437583,0.019571295,0.022318144,0.027689214,0.008265071,0.032913131,0.045224898,0.044170305,0.039412371,0.031073723,0.030656791,0.031834012,0.034482759,0.008289596,0.008608427,0.009049885,0.011281699,0.007406681,0.285500564,0.92,1472,6111,16.2,23.1
141.0868155,0,0.010852325,0.012132343,0.012104516,0.012521913,0.013551493,0.01293931,0.01775329,0.019756797,0.01736372,0.009377522,0.00150263,0.008292289,0.008097504,0.00773576,0.009739266,0.009739266,0.013607146,0.013829758,0.01057406,0.012494087,0.010935804,0.001836547,0.013440187,0.014330634,0.015916743,0.014748031,0.017975902,0.017335893,0.0240699,0.023986421,0.023040321,0.022316832,0.006205304,0.022428138,0.025600356,0.022734229,0.0269082,0.03275176,0.036341375,0.031360436,0.022511618,0.007067924,0.008876645,0.009182736,0.012744525,0.009822745,0.291565796,0.92,1588,6469,15.8,20.7
140.6753147,0.008412845,0.008823228,0.010105674,0.010233918,0.010695599,0.01113163,0.012106289,0.012029342,0.011567662,0.013491331,0.007156048,0.010567354,0.00805376,0.007566431,0.007309942,0.007412537,0.00710475,0.008028111,0.006950857,0.008182005,0.00923361,0.008848877,0.008387196,0.009413153,0.009464451,0.011182928,0.012542321,0.01446599,0.015543244,0.016081871,0.01895455,0.017954242,0.02039089,0.008566738,0.026238843,0.035959782,0.036447112,0.05591464,0.047835231,0.03080435,0.028547245,0.032215041,0.0082846,0.00805376,0.008874525,0.01066995,0.006720016,0.295475531,0.92,1430,5716,15.6,24
145.3526538,0.004130356,0.00676289,0.007534495,0.007693355,0.007421024,0.008725944,0.008896151,0.009168482,0.011131536,0.010984023,0.005287763,0.007386983,0.006127451,0.006524601,0.006116104,0.005979938,0.006240922,0.006195534,0.006774237,0.006604031,0.006592683,0.007262164,0.007432371,0.008442266,0.008328794,0.009202524,0.010303195,0.011188272,0.011823711,0.012583969,0.012924383,0.014966866,0.017599401,0.008169935,0.020390795,0.024543845,0.026495552,0.035369009,0.045229666,0.063305646,0.090606845,0.14030728,0.007942992,0.007364288,0.007795479,0.008601126,0.005877814,0.223663308,0.94,1133,5854,17.8,27.9
